type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	rea_LOVE	rea_HAHA	rea_WOW	rea_SAD	rea_ANGRY	rea_THANKFUL
link	post_page_5281959998	5281959998_10151795487224999	https://www.facebook.com/5281959998/posts/10151795487224999/	"In The New York Times Opinion Section  Salamishah Tillet and Scheherazade Tillet write:  With each passing day  more young women accuse R. Kelly of sexual assault. That means more people and institutions — with the glaring exception of his label  RCA Records — are taking their voices  and  by extension  girls who look like them  seriously. "	https://external.xx.fbcdn.net/safe_image.php?d=AQBSJeKmpnlnx6AJ&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F10%2Fopinion%2F10TILLET%2F10TILLET-facebookJumbo.jpg&cfs=1&sx=203&sy=0&sw=550&sh=550&_nc_hash=AQC6r00tU_LJpu5h	https://external.xx.fbcdn.net/safe_image.php?d=AQAW1yvZ3zuADP7-&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F10%2Fopinion%2F10TILLET%2F10TILLET-facebookJumbo.jpg&_nc_hash=AQAg49mvZs7aalQc	https://www.nytimes.com/2019/01/10/opinion/r-kelly-documentary-metoo.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-10T18:25:00+0000	1547144700	"2019-01-10 19:25:00"	436	70	511	60	641	64	5	3	2	1	0
video	post_page_5281959998	5281959998_1226405747510306	https://www.facebook.com/nytimes/videos/1226405747510306/	"We’re solving The New York Times crossword puzzle. Wordplay columnist  Deb Amlen  is here with hints and encouragement. Put your guesses in the comments. New to crosswords? Follow our guide: http://nyti.ms/2Bwui49"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/49302635_1226449537505927_1820213097164439552_n.jpg?_nc_cat=105&_nc_ht=scontent.xx&oh=bfc7623129476641734f6ba4eeb82679&oe=5CBB891D	https://scontent.xx.fbcdn.net/v/t15.5256-10/49302635_1226449537505927_1820213097164439552_n.jpg?_nc_cat=105&_nc_ht=scontent.xx&oh=6c2a835f0c5c229f9ff86dbb05aa33cd&oe=5CD7AA5B	https://www.facebook.com/nytimes/videos/1226405747510306/	facebook.com	2019-01-10T18:00:31+0000	1547143231	"2019-01-10 19:00:31"	187	1215	223	30	1468	27	4	3	1	1	0
link	post_page_5281959998	5281959998_10151795640964999	https://www.facebook.com/5281959998/posts/10151795640964999/	"The shutdown is nearing the end of a third week  and Donald J. Trump left Washington to visit McAllen  Texas with no additional negotiations scheduled."	https://external.xx.fbcdn.net/safe_image.php?d=AQDAgD7mTvTrJFGy&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fus%2Fpolitics%2F11dc-trump-promo%2F11dc-trump-promo-facebookJumbo.jpg&cfs=1&_nc_hash=AQAF7iy-CG19-89R	https://external.xx.fbcdn.net/safe_image.php?d=AQAHPsttJ6XqpCsW&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fus%2Fpolitics%2F11dc-trump-promo%2F11dc-trump-promo-facebookJumbo.jpg&_nc_hash=AQCdMiMKs7cRbfwZ	https://www.nytimes.com/2019/01/10/us/politics/trump-wall-texas-border.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-10T17:55:00+0000	1547142900	"2019-01-10 18:55:00"	145	747	1482	111	2340	12	153	20	25	1127	0
link	post_page_5281959998	5281959998_10151795581399999	https://www.facebook.com/5281959998/posts/10151795581399999/	"Lady Gaga apologized for making the song “Do What U Want” with R. Kelly in 2013 and pledged to remove the track from streaming platforms."	https://external.xx.fbcdn.net/safe_image.php?d=AQCnPyyR1u-1G8kr&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Farts%2F11xp-ladygaga%2Fmerlin_148978971_b1ed8278-c385-4e8b-8840-1ea4b8e1f1f3-facebookJumbo.jpg&cfs=1&sx=207&sy=0&sw=549&sh=549&_nc_hash=AQAbx2XaLfnrip33	https://external.xx.fbcdn.net/safe_image.php?d=AQBPn1dRjj-za894&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Farts%2F11xp-ladygaga%2Fmerlin_148978971_b1ed8278-c385-4e8b-8840-1ea4b8e1f1f3-facebookJumbo.jpg&_nc_hash=AQDfpxye-ShbSuW_	https://www.nytimes.com/2019/01/10/arts/music/lady-gaga-r-kelly.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-10T17:25:01+0000	1547141101	"2019-01-10 18:25:01"	1547	480	1924	133	2537	179	135	44	6	13	0
link	post_page_5281959998	5281959998_10151795615574999	https://www.facebook.com/5281959998/posts/10151795615574999/	"About 800 000 federal workers are furloughed or working without pay across the U.S. because of the government shutdown."	https://external.xx.fbcdn.net/safe_image.php?d=AQCPX-bnMZ-q90NZ&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F09%2Fus%2Fgovernment-shutdown-state-by-state-1547081235667%2Fgovernment-shutdown-state-by-state-1547081235667-facebookJumbo-v7.png&cfs=1&_nc_hash=AQCS-UNz20f3FC3e	https://external.xx.fbcdn.net/safe_image.php?d=AQDWc2OSTkxLmGOf&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F09%2Fus%2Fgovernment-shutdown-state-by-state-1547081235667%2Fgovernment-shutdown-state-by-state-1547081235667-facebookJumbo-v7.png&_nc_hash=AQBrvkvSIvcYMydo	https://www.nytimes.com/interactive/2019/01/09/us/government-shutdown-state-by-state.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-10T17:10:00+0000	1547140200	"2019-01-10 18:10:00"	145	324	522	175	1021	3	3	11	95	265	0
link	post_page_5281959998	5281959998_10151795554279999	https://www.facebook.com/5281959998/posts/10151795554279999/	"A good wife. A bad cop. Some mad men. The president’s men. Cowboys. Quarterbacks. Space fleets. Jane. Veronica. And  of course  Walter White. Our critics choose the 20 best dramas since  The Sopranos. "	https://external.xx.fbcdn.net/safe_image.php?d=AQBBCndhgSrTmd0x&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F09%2Farts%2Ftelevision%2Fbesttv-breakingbad%2Fbesttv-breakingbad-facebookJumbo.png&cfs=1&_nc_hash=AQDQixuoKYFAnT5e	https://external.xx.fbcdn.net/safe_image.php?d=AQALoIiPzIPF6ho6&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F09%2Farts%2Ftelevision%2Fbesttv-breakingbad%2Fbesttv-breakingbad-facebookJumbo.png&_nc_hash=AQADXT8MICWBS2t8	https://www.nytimes.com/interactive/2019/arts/television/best-drama-series.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-10T16:55:00+0000	1547139300	"2019-01-10 17:55:00"	877	272	947	202	1421	53	6	11	0	0	0
link	post_page_5281959998	5281959998_10151795606904999	https://www.facebook.com/5281959998/posts/10151795606904999/	"David Chase and Edie Falco revisited the world of  The Sopranos.  They tell us what made it so special then  and why it endures 20 years later."	https://external.xx.fbcdn.net/safe_image.php?d=AQCr3PC4mhsgP4Wc&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F09%2Farts%2FSopranos_20_EdieThumb%2FSopranos_20_EdieThumb-facebookJumbo.jpg&cfs=1&sx=219&sy=0&sw=550&sh=550&_nc_hash=AQCUun98Hdn4mqZc	https://external.xx.fbcdn.net/safe_image.php?d=AQA8PrNv585tfErf&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F09%2Farts%2FSopranos_20_EdieThumb%2FSopranos_20_EdieThumb-facebookJumbo.jpg&_nc_hash=AQCB44H7kSNq64FO	https://www.nytimes.com/2019/01/10/arts/television/david-chase-edie-falco-sopranos-20th-anniversary.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-10T16:39:07+0000	1547138347	"2019-01-10 17:39:07"	512	96	595	88	779	79	0	1	0	3	0
link	post_page_5281959998	5281959998_10151795537789999	https://www.facebook.com/5281959998/posts/10151795537789999/	"President Donald J. Trump s preoccupation with anti-immigrant politics reflects how he has embraced the views of Steve King  who has used racist language in the past and promotes neo-Nazis on Twitter."	https://external.xx.fbcdn.net/safe_image.php?d=AQDFH0DfdgQDjGfU&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2018%2F12%2F20%2Fus%2Fpolitics%2F00steveking1%2F00steveking1-facebookJumbo.jpg&cfs=1&sx=25&sy=0&sw=550&sh=550&_nc_hash=AQCB0JGU9HT14hTE	https://external.xx.fbcdn.net/safe_image.php?d=AQAkyXiLLdiU6yOs&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2018%2F12%2F20%2Fus%2Fpolitics%2F00steveking1%2F00steveking1-facebookJumbo.jpg&_nc_hash=AQB5sJaEipxpA9Sr	https://www.nytimes.com/2019/01/10/us/politics/steve-king-trump-immigration-wall.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-10T15:55:00+0000	1547135700	"2019-01-10 16:55:00"	243	547	1278	312	2137	0	10	50	45	930	0
link	post_page_5281959998	5281959998_10151795534689999	https://www.facebook.com/5281959998/posts/10151795534689999/	"China s ambassador to Canada has said that  Western egotism and white supremacy  were behind calls for Beijing to release two detained Canadians."	https://external.xx.fbcdn.net/safe_image.php?d=AQDyo3aqqHYoHRc1&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fworld%2F11China-Canada1%2F11China-Canada1-facebookJumbo.jpg&cfs=1&sx=109&sy=0&sw=550&sh=550&_nc_hash=AQDgtvXk_rOt-e02	https://external.xx.fbcdn.net/safe_image.php?d=AQDE-dRKH1o6keM3&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fworld%2F11China-Canada1%2F11China-Canada1-facebookJumbo.jpg&_nc_hash=AQArstdx_tgsieYe	https://www.nytimes.com/2019/01/10/world/asia/china-ambassador-canada-white-supremacy.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-10T15:25:00+0000	1547133900	"2019-01-10 16:25:00"	148	422	322	49	793	3	110	40	4	17	0
link	post_page_5281959998	5281959998_10151795411219999	https://www.facebook.com/5281959998/posts/10151795411219999/	" Why do you look so grouchy?  Trevor Noah joked after seeing the Democrats  rebuttal to President Donald J. Trump s immigration speech."	https://external.xx.fbcdn.net/safe_image.php?d=AQB4YaUuDGbAxHua&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F10%2Farts%2F10latenight1%2F10latenight1-facebookJumbo.png&cfs=1&sx=217&sy=0&sw=550&sh=550&_nc_hash=AQAW_NjO7ZBWnXXv	https://external.xx.fbcdn.net/safe_image.php?d=AQAICPswDN5UuDB1&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F10%2Farts%2F10latenight1%2F10latenight1-facebookJumbo.png&_nc_hash=AQABYNeC0qJLsBfx	https://www.nytimes.com/2019/01/10/arts/television/trevor-noah-pelosi-schumer-trump-response.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-10T14:55:00+0000	1547132100	"2019-01-10 15:55:00"	451	332	574	36	942	16	96	3	1	7	0
link	post_page_5281959998	5281959998_10151795320939999	https://www.facebook.com/5281959998/posts/10151795320939999/	"Baltimore has named its fifth police chief in 4 years in a bid to once again overhaul its force and build trust among residents who widely view the department as racist  corrupt and indifferent."	https://external.xx.fbcdn.net/safe_image.php?d=AQAzBOvtJo_dBGgM&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F10%2Fus%2F10baltimore%2F10baltimore-facebookJumbo.jpg&cfs=1&sx=60&sy=0&sw=550&sh=550&_nc_hash=AQCCHQATgOr8ExJ4	https://external.xx.fbcdn.net/safe_image.php?d=AQCS8t-viR0g--4T&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F10%2Fus%2F10baltimore%2F10baltimore-facebookJumbo.jpg&_nc_hash=AQBS94C4tgeEffSC	https://www.nytimes.com/2019/01/09/us/baltimore-police-chief-michael-harrison.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-10T14:24:00+0000	1547130240	"2019-01-10 15:24:00"	88	48	109	25	182	0	1	14	0	6	0
link	post_page_5281959998	5281959998_10151795365009999	https://www.facebook.com/5281959998/posts/10151795365009999/	"The visit to China this week by the North Korean leader indicates that his second meeting with President Trump is imminent  the South Korean president said."	https://external.xx.fbcdn.net/safe_image.php?d=AQDzl26FbWW4ECSS&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fworld%2F11korea-moon-1%2F11korea-moon-1-facebookJumbo.jpg&cfs=1&sx=242&sy=0&sw=549&sh=549&_nc_hash=AQD2O2t7EhDru-91	https://external.xx.fbcdn.net/safe_image.php?d=AQA3v3SKH6iSLlc-&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fworld%2F11korea-moon-1%2F11korea-moon-1-facebookJumbo.jpg&_nc_hash=AQBeA3wqVyPbUnSd	https://www.nytimes.com/2019/01/10/world/asia/north-south-korea-moon-kim-trump.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-10T14:10:00+0000	1547129400	"2019-01-10 15:10:00"	85	47	115	30	192	6	16	4	1	3	0
link	post_page_5281959998	5281959998_10151795489394999	https://www.facebook.com/5281959998/posts/10151795489394999/	"President Donald J. Trump was reluctantly set to travel to Texas to address a crisis on the Mexican border that Democrats say does not exist."	https://external.xx.fbcdn.net/safe_image.php?d=AQDtLvK6Q4vOoHBF&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fworld%2F11dc-Trump%2F11dc-Trump-facebookJumbo.jpg&cfs=1&sx=337&sy=0&sw=550&sh=550&_nc_hash=AQDVHhJdODHkUmDH	https://external.xx.fbcdn.net/safe_image.php?d=AQBBJrW73Q3ejZ-3&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fworld%2F11dc-Trump%2F11dc-Trump-facebookJumbo.jpg&_nc_hash=AQB95Y_PpE0XMF4k	https://www.nytimes.com/2019/01/10/us/politics/trump-texas-border-wall.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-10T13:55:00+0000	1547128500	"2019-01-10 14:55:00"	324	1285	2335	148	3768	14	1173	31	40	753	0
link	post_page_5281959998	5281959998_10151795433124999	https://www.facebook.com/5281959998/posts/10151795433124999/	"Anti-billionaire populism is convenient for both Elizabeth Warren and Bernie Sanders. Neither has the financial wherewithal to fund their own campaign  and both have well-developed lists of online donors."	https://external.xx.fbcdn.net/safe_image.php?d=AQCBcgI9apl6amIN&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fus%2Fpolitics%2F11selffunders1%2F11selffunders1-facebookJumbo.jpg&cfs=1&sx=219&sy=0&sw=550&sh=550&_nc_hash=AQAqUpTASViFYmtu	https://external.xx.fbcdn.net/safe_image.php?d=AQBeU7GakNf0GBJp&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fus%2Fpolitics%2F11selffunders1%2F11selffunders1-facebookJumbo.jpg&_nc_hash=AQCa3kzl4LSviXzP	https://www.nytimes.com/2019/01/10/us/politics/democrats-2020-self-funding-billionaires.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-10T13:40:00+0000	1547127600	"2019-01-10 14:40:00"	193	142	245	23	410	11	23	6	2	10	0
link	post_page_5281959998	5281959998_10151795487984999	https://www.facebook.com/5281959998/posts/10151795487984999/	"The reductions will affect employees across all departments  the company said."	https://external.xx.fbcdn.net/safe_image.php?d=AQAdXoomU4-4WWJJ&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fworld%2F11Ford%2F11Ford-facebookJumbo.jpg&cfs=1&_nc_hash=AQDnVSb_XrSNzlxy	https://external.xx.fbcdn.net/safe_image.php?d=AQB0zLqM8GgaDt_0&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fworld%2F11Ford%2F11Ford-facebookJumbo.jpg&_nc_hash=AQA8Qc_Hi1t28UK7	https://www.nytimes.com/2019/01/10/business/ford-motor-layoffs-europe.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-10T13:35:11+0000	1547127311	"2019-01-10 14:35:11"	61	34	126	44	204	0	3	27	32	3	0
link	post_page_5281959998	5281959998_10151795425679999	https://www.facebook.com/5281959998/posts/10151795425679999/	" If anything good comes out of this extinction  it will be the recognition that we have a lot to lose  and we don t have a lot of time. "	https://external.xx.fbcdn.net/safe_image.php?d=AQDkgZ94SUnlOS4U&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F10%2Fscience%2F10xp-snail%2F10xp-snail-facebookJumbo.jpg&cfs=1&_nc_hash=AQAb8QHPHgWLIX5W	https://external.xx.fbcdn.net/safe_image.php?d=AQAY1GXSKLCf0fM-&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F10%2Fscience%2F10xp-snail%2F10xp-snail-facebookJumbo.jpg&_nc_hash=AQDX6vm7gIRwJ9bw	https://www.nytimes.com/2019/01/10/science/snail-dead-george-species.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-10T13:25:00+0000	1547126700	"2019-01-10 14:25:00"	223	131	1404	389	1924	2	3	24	1057	95	0
link	post_page_5281959998	5281959998_10151795393019999	https://www.facebook.com/5281959998/posts/10151795393019999/	"We preemptively apologize for getting the song stuck in your head."	https://external.xx.fbcdn.net/safe_image.php?d=AQACu_ImixcuC2Wt&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fworld%2F11xp-babyshark-1%2F11xp-babyshark-facebookJumbo.jpg&cfs=1&sx=246&sy=0&sw=550&sh=550&_nc_hash=AQDxs1GFCNgwUQB4	https://external.xx.fbcdn.net/safe_image.php?d=AQCtNaJK-ER0tH0w&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fworld%2F11xp-babyshark-1%2F11xp-babyshark-facebookJumbo.jpg&_nc_hash=AQBR-09qHrPLq606	https://www.nytimes.com/2019/01/10/arts/music/baby-shark-billboard.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-10T12:55:00+0000	1547124900	"2019-01-10 13:55:00"	1772	1334	3177	1223	5734	182	1144	25	17	37	0
link	post_page_5281959998	5281959998_10151795396529999	https://www.facebook.com/5281959998/posts/10151795396529999/	"Eleven years after the U.S. began building an air force for Afghanistan at a cost now nearing $8 billion  it remains a frustrating work in progress  with no end in sight."	https://external.xx.fbcdn.net/safe_image.php?d=AQDAWfOnA_ASpjfj&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F10%2Fworld%2F10afghan-air-p1%2F00afghan-air1-facebookJumbo.jpg&cfs=1&_nc_hash=AQBJsCTMSsnWErP2	https://external.xx.fbcdn.net/safe_image.php?d=AQAtShu4AJ7q6v9R&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F10%2Fworld%2F10afghan-air-p1%2F00afghan-air1-facebookJumbo.jpg&_nc_hash=AQD9qO0uRmTfEaPe	https://www.nytimes.com/2019/01/10/world/asia/afghanistan-air-force.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-10T12:25:00+0000	1547123100	"2019-01-10 13:25:00"	224	251	532	197	980	0	86	50	31	141	0
link	post_page_5281959998	5281959998_10151795437869999	https://www.facebook.com/5281959998/posts/10151795437869999/	"As the shutdown drags into its 20th day  both President Donald J. Trump and Democratic leaders appear to be doubling down."	https://external.xx.fbcdn.net/safe_image.php?d=AQBz__MMtTgZmSs7&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F10%2Fus%2Fpolitics%2F10daily-dc-trump-promo-copy%2F10dc-trump-promo-facebookJumbo-v3.jpg&cfs=1&sx=416&sy=0&sw=549&sh=549&_nc_hash=AQD1JZe3T9Xc6TPa	https://external.xx.fbcdn.net/safe_image.php?d=AQAome22trNcmvCq&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F10%2Fus%2Fpolitics%2F10daily-dc-trump-promo-copy%2F10dc-trump-promo-facebookJumbo-v3.jpg&_nc_hash=AQCxt5PP3D7-ZGJI	https://www.nytimes.com/2019/01/10/podcasts/the-daily/trump-democrats-wall-shutdown.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-10T12:10:00+0000	1547122200	"2019-01-10 13:10:00"	210	686	483	50	1219	6	34	15	22	196	0
link	post_page_5281959998	5281959998_10151795420449999	https://www.facebook.com/5281959998/posts/10151795420449999/	"Hundreds of cases occur in humans each year  causing flulike symptoms and severe liver problems."	https://external.xx.fbcdn.net/safe_image.php?d=AQCc9gQ8pN0rIPux&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F08%2Fscience%2F08SCI-GLOBAL%2F08SCI-GLOBAL-facebookJumbo.jpg&cfs=1&_nc_hash=AQAY_2KwqEM3WE4N	https://external.xx.fbcdn.net/safe_image.php?d=AQBEzCJ1oit7knJC&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F08%2Fscience%2F08SCI-GLOBAL%2F08SCI-GLOBAL-facebookJumbo.jpg&_nc_hash=AQCRmy7UcBQKdKU9	https://www.nytimes.com/2019/01/07/health/rift-valley-pregnancy-zika.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-10T11:55:00+0000	1547121300	"2019-01-10 12:55:00"	130	16	231	67	314	1	1	58	40	1	0
link	post_page_5281959998	5281959998_10151795416439999	https://www.facebook.com/5281959998/posts/10151795416439999/	"Violence and hunger have become emblematic  inflation has skyrocketed  and the migration of Venezuelans out of the country has reached unprecedented levels."	https://external.xx.fbcdn.net/safe_image.php?d=AQBVij5NupbJObOh&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fworld%2F11venezuela-explainer-1%2Fmerlin_138124008_05ed97b9-7add-4ff8-834d-c8e14d3c31e0-facebookJumbo.jpg&cfs=1&sx=137&sy=0&sw=549&sh=549&_nc_hash=AQB7Y6RRk_4Ys_Y2	https://external.xx.fbcdn.net/safe_image.php?d=AQA1XL9PkN7sW3SD&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fworld%2F11venezuela-explainer-1%2Fmerlin_138124008_05ed97b9-7add-4ff8-834d-c8e14d3c31e0-facebookJumbo.jpg&_nc_hash=AQA2QVAKzDpvHb7v	https://www.nytimes.com/2019/01/10/world/americas/venezuela-maduro-inauguration.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-10T11:25:00+0000	1547119500	"2019-01-10 12:25:00"	175	526	371	116	1013	4	12	12	92	76	0
link	post_page_5281959998	5281959998_10151795402624999	https://www.facebook.com/5281959998/posts/10151795402624999/	" Brexit sends reasonable people mad   said James Graham  who wrote the script for the first major film about Britain s decision to leave the European Union.  You are stepping into an arena where normal rules don t apply. "	https://external.xx.fbcdn.net/safe_image.php?d=AQBUbxj4bOHWq_uS&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Farts%2F11BREXIT-TV-1%2F11BREXIT-1-facebookJumbo.jpg&cfs=1&sx=384&sy=0&sw=550&sh=550&_nc_hash=AQB197nX-hO2ldOS	https://external.xx.fbcdn.net/safe_image.php?d=AQAOKA5UDaOgFdHE&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Farts%2F11BREXIT-TV-1%2F11BREXIT-1-facebookJumbo.jpg&_nc_hash=AQA0vWnRLJfLYyTu	https://www.nytimes.com/2019/01/10/arts/television/brexit-the-uncivil-war-benedict-cumberbatch.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-10T10:55:00+0000	1547117700	"2019-01-10 11:55:00"	289	91	328	46	465	2	18	13	5	1	0
link	post_page_5281959998	5281959998_10151795399444999	https://www.facebook.com/5281959998/posts/10151795399444999/	"Malta announced on Wednesday that France  Germany  Ireland  Italy  Luxembourg  Portugal  Romania and the Netherlands agreed to share responsibility for the 49 migrants."	https://external.xx.fbcdn.net/safe_image.php?d=AQDmEjIA7BfYI6M4&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F10%2Fworld%2F10migrants-print%2F10migrants1-facebookJumbo.jpg&cfs=1&sx=433&sy=0&sw=550&sh=550&_nc_hash=AQCorhgjcRj72WKz	https://external.xx.fbcdn.net/safe_image.php?d=AQBqNdsGRKoMcHjX&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F10%2Fworld%2F10migrants-print%2F10migrants1-facebookJumbo.jpg&_nc_hash=AQAHR3a4HRzZt70q	https://www.nytimes.com/2019/01/09/world/europe/migrant-refugees-boat-malta.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-10T10:25:01+0000	1547115901	"2019-01-10 11:25:01"	387	221	486	44	751	65	2	6	11	15	0
link	post_page_5281959998	5281959998_10151795351009999	https://www.facebook.com/5281959998/posts/10151795351009999/	"A 48-year-old man was charged with mailing suspicious packages to foreign consulates in Australian cities  which the authorities said may have contained hazardous material."	https://external.xx.fbcdn.net/safe_image.php?d=AQBsd8BEaHGpy_gr&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fworld%2F11oz-arrest-1%2F11oz-arrest-1-facebookJumbo.jpg&cfs=1&sx=245&sy=0&sw=550&sh=550&_nc_hash=AQDJH5JS9a5X2sg-	https://external.xx.fbcdn.net/safe_image.php?d=AQAE6mKfs7_zfkvF&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F11%2Fworld%2F11oz-arrest-1%2F11oz-arrest-1-facebookJumbo.jpg&_nc_hash=AQD8F_DYSz0-IP4-	https://www.nytimes.com/2019/01/10/world/australia/suspicious-packages-melbourne.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-10T09:55:00+0000	1547114100	"2019-01-10 10:55:00"	61	4	75	11	90	0	0	10	3	1	0
